entite_politique,annee_financiere,co_circ,nm_circ,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif,diff_hier,diff_semaine
Parti libéral du Québec,2023,120,Orford,186,4,2,2,150,36,0.5,0.1935483870967742,2023-05-29,0,0
Parti libéral du Québec,2023,626,Papineau,150,3,2,1,125,25,0.3333333333333333,0.16666666666666666,2023-05-29,0,100
Parti libéral du Québec,2023,380,Pointe-aux-Trembles,515,8,2,6,180,335,0.75,0.6504854368932039,2023-05-29,0,0
Parti libéral du Québec,2023,608,Pontiac,1700,42,25,17,1150,550,0.4047619047619048,0.3235294117647059,2023-05-29,0,350
Parti libéral du Québec,2023,714,Portneuf,50,1,0,1,0,50,1,1,2023-05-29,0,0
Parti libéral du Québec,2023,582,Prévost,425,5,3,2,300,125,0.4,0.29411764705882354,2023-05-29,0,0
Parti libéral du Québec,2023,906,René-Lévesque,74.97,2,2,0,74.97,0,0,0,2023-05-29,0,0
Parti libéral du Québec,2023,560,Repentigny,1075,12,3,9,255,820,0.75,0.7627906976744186,2023-05-29,0,0
Parti libéral du Québec,2023,264,Richelieu,125,2,2,0,125,0,0,0,2023-05-29,0,0
Parti libéral du Québec,2023,132,Richmond,130,3,3,0,130,0,0,0,2023-05-29,0,97
Parti libéral du Québec,2023,838,Rimouski,471.56,11,10,1,466.56,5,0.09090909090909093,0.01060310458902366,2023-05-29,0,16.660000000000025
Parti libéral du Québec,2023,834,Rivière-du-Loup-Témiscouata,395,5,4,1,345,50,0.2,0.12658227848101267,2023-05-29,0,0
Parti libéral du Québec,2023,316,Robert-Baldwin,3465,39,31,8,2850,615,0.20512820512820512,0.1774891774891775,2023-05-29,0,100
Parti libéral du Québec,2023,930,Roberval,20,1,1,0,20,0,0,0,2023-05-29,0,0
Parti libéral du Québec,2023,356,Rosemont,920,10,8,2,720,200,0.2,0.21739130434782608,2023-05-29,0,0
Parti libéral du Québec,2023,576,Rousseau,20,1,0,1,0,20,1,1,2023-05-29,0,0
Parti libéral du Québec,2023,636,Rouyn-Noranda-Témiscamingue,200,2,2,0,200,0,0,0,2023-05-29,0,0
Parti libéral du Québec,2023,110,Saint-François,200,2,2,0,200,0,0,0,2023-05-29,0,0
Parti libéral du Québec,2023,326,Saint-Henri-Sainte-Anne,908.32,10,6,4,633.32,275,0.4,0.3027567377135811,2023-05-29,0,0
Parti libéral du Québec,2023,260,Saint-Hyacinthe,50,1,1,0,50,0,0,0,2023-05-29,0,0
Parti libéral du Québec,2023,212,Saint-Jean,300,3,2,1,200,100,0.3333333333333333,0.3333333333333333,2023-05-29,0,0
Parti libéral du Québec,2023,526,Saint-Jérôme,58.2,2,2,0,58.2,0,0,0,2023-05-29,0,0
Parti libéral du Québec,2023,318,Saint-Laurent,985,12,7,5,585,400,0.4166666666666667,0.4060913705583756,2023-05-29,0,0
Parti libéral du Québec,2023,330,Sainte-Marie-Saint-Jacques,970,12,7,5,625,345,0.4166666666666667,0.3556701030927835,2023-05-29,0,0
Parti libéral du Québec,2023,470,Sainte-Rose,600,6,1,5,100,500,0.8333333333333334,0.8333333333333334,2023-05-29,0,0
Parti libéral du Québec,2023,230,Sanguinet,250,4,1,3,25,225,0.75,0.9,2023-05-29,0,0
Parti libéral du Québec,2023,116,Sherbrooke,241.65,5,5,0,241.65,0,0,0,2023-05-29,0,0
Parti libéral du Québec,2023,220,Soulanges,745,9,8,1,645,100,0.1111111111111111,0.1342281879194631,2023-05-29,0,0
Parti libéral du Québec,2023,250,Taillon,273.32,6,5,1,263.32,10,0.16666666666666666,0.03658715059271184,2023-05-29,0,0
Parti libéral du Québec,2023,730,Taschereau,920,12,8,4,595,325,0.3333333333333333,0.3532608695652174,2023-05-29,0,0
Parti libéral du Québec,2023,542,Terrebonne,720,8,5,3,500,220,0.375,0.3055555555555556,2023-05-29,0,0
Parti libéral du Québec,2023,660,Trois-Rivières,725,8,8,0,725,0,0,0,2023-05-29,0,0
Parti libéral du Québec,2023,240,Vachon,200,2,1,1,100,100,0.5,0.5,2023-05-29,0,0
Parti libéral du Québec,2023,726,Vanier-Les Rivières,450,5,2,3,200,250,0.6,0.5555555555555556,2023-05-29,0,0
Parti libéral du Québec,2023,224,Vaudreuil,385,5,3,2,185,200,0.4,0.5194805194805194,2023-05-29,0,0
Parti libéral du Québec,2023,256,Verchères,240,4,4,0,240,0,0,0,2023-05-29,0,0
Parti libéral du Québec,2023,300,Verdun,650,8,8,0,650,0,0,0,2023-05-29,0,25
Parti libéral du Québec,2023,358,Viau,2370,30,24,6,1770,600,0.2,0.25316455696202533,2023-05-29,0,100
Parti libéral du Québec,2023,476,Vimont,790,12,7,5,550,240,0.4166666666666667,0.3037974683544304,2023-05-29,0,0
Parti libéral du Québec,2023,332,Westmount-Saint-Louis,1400,14,11,3,1100,300,0.21428571428571427,0.21428571428571427,2023-05-29,0,300
Parti libéral du Québec,2023,858,Îles-de-la-Madeleine,100,1,0,1,0,100,1,1,2023-05-29,0,0
Parti québécois,2023,648,Abitibi-Est,1325,18,13,5,1000,325,0.2777777777777778,0.24528301886792453,2023-05-29,0,130
Parti québécois,2023,642,Abitibi-Ouest,1370,21,19,2,1260,110,0.09523809523809525,0.08029197080291971,2023-05-29,0,8
Parti québécois,2023,338,Acadie,4865,62,47,15,3665,1200,0.24193548387096775,0.24665981500513876,2023-05-29,0,275
Parti québécois,2023,366,Anjou-Louis-Riel,2590,35,31,4,2320,270,0.11428571428571428,0.10424710424710423,2023-05-29,0,0
Parti québécois,2023,520,Argenteuil,1275,18,13,5,1010,265,0.2777777777777778,0.20784313725490197,2023-05-29,0,75
Parti québécois,2023,144,Arthabaska,2405,31,25,6,2020,385,0.1935483870967742,0.1600831600831601,2023-05-29,0,220
Parti québécois,2023,806,Beauce-Nord,775,13,10,3,550,225,0.2307692307692308,0.2903225806451613,2023-05-29,0,0
Parti québécois,2023,802,Beauce-Sud,975,12,11,1,935,40,0.08333333333333333,0.04102564102564102,2023-05-29,0,0
Parti québécois,2023,218,Beauharnois,2355,31,25,6,1985,370,0.1935483870967742,0.15711252653927812,2023-05-29,100,200
Parti québécois,2023,822,Bellechasse,1775,21,19,2,1575,200,0.09523809523809525,0.11267605633802816,2023-05-29,0,100
Parti québécois,2023,566,Berthier,3620,48,37,11,2925,695,0.22916666666666663,0.1919889502762431,2023-05-29,0,165
Parti québécois,2023,588,Bertrand,2562,32,27,5,2212,350,0.15625,0.1366120218579235,2023-05-29,0,0
Parti québécois,2023,536,Blainville,1427,17,12,5,1027,400,0.29411764705882354,0.2803083391730904,2023-05-29,0,0
Parti québécois,2023,850,Bonaventure,2855,40,36,4,2655,200,0.1,0.07005253940455342,2023-05-29,0,200
Parti québécois,2023,258,Borduas,4515,64,54,10,4150,365,0.15625,0.08084163898117387,2023-05-29,0,15
Parti québécois,2023,360,Bourassa-Sauvé,840,12,10,2,690,150,0.16666666666666666,0.17857142857142858,2023-05-29,0,0
Parti québécois,2023,204,Brome-Missisquoi,2805,35,28,7,2390,415,0.2,0.14795008912655971,2023-05-29,0,130
Parti québécois,2023,370,Camille-Laurin,5820,72,64,8,5215,605,0.1111111111111111,0.10395189003436428,2023-05-29,0,370
Parti québécois,2023,238,Chambly,1580,23,17,6,1245,335,0.2608695652173913,0.2120253164556962,2023-05-29,0,0
Parti québécois,2023,676,Champlain,2570,33,32,1,2520,50,0.0303030303030303,0.01945525291828793,2023-05-29,50,50
Parti québécois,2023,620,Chapleau,1395,18,16,2,1270,125,0.1111111111111111,0.08960573476702509,2023-05-29,100,125
Parti québécois,2023,748,Charlesbourg,2950.32,45,43,2,2775.32,175,0.04444444444444444,0.05931559966376528,2023-05-29,0,405
Parti québécois,2023,760,Charlevoix-Côte-de-Beaupré,4053,61,55,6,3693,360,0.09836065573770492,0.08882309400444116,2023-05-29,0,25
Parti québécois,2023,754,Chauveau,2650,34,29,5,2350,300,0.14705882352941177,0.11320754716981132,2023-05-29,0,100
Parti québécois,2023,918,Chicoutimi,2626.64,40,37,3,2481.64,145,0.075,0.05520360612798099,2023-05-29,0,25
Parti québécois,2023,460,Chomedey,2090,28,25,3,2030,60,0.10714285714285714,0.02870813397129186,2023-05-29,0,0
Parti québécois,2023,814,Chutes-de-la-Chaudière,2610,33,27,6,2375,235,0.18181818181818185,0.09003831417624521,2023-05-29,0,150
Parti québécois,2023,226,Châteauguay,1010,13,12,1,910,100,0.07692307692307693,0.099009900990099,2023-05-29,0,100
Parti québécois,2023,826,Côte-du-Sud,1705,25,19,6,1340,365,0.24,0.21407624633431083,2023-05-29,0,0
Parti québécois,2023,320,D'Arcy-McGee,225,3,2,1,200,25,0.3333333333333333,0.1111111111111111,2023-05-29,0,0
Parti québécois,2023,508,Deux-Montagnes,1355,19,15,4,1150,205,0.21052631578947367,0.15129151291512916,2023-05-29,0,100
Parti québécois,2023,138,Drummond-Bois-Francs,2235,28,26,2,2035,200,0.07142857142857142,0.0894854586129754,2023-05-29,0,0
Parti québécois,2023,914,Dubuc,1115,18,14,4,915,200,0.2222222222222222,0.17937219730941703,2023-05-29,0,0
Parti québécois,2023,902,Duplessis,1250,16,13,3,1030,220,0.1875,0.176,2023-05-29,0,0
Parti québécois,2023,466,Fabre,1655,27,23,4,1425,230,0.14814814814814814,0.13897280966767372,2023-05-29,0,75
Parti québécois,2023,854,Gaspé,1958.32,27,22,5,1673.32,285,0.18518518518518515,0.1455329057559541,2023-05-29,0,25
Parti québécois,2023,614,Gatineau,2425,31,25,6,2005,420,0.1935483870967742,0.1731958762886598,2023-05-29,0,200
Parti québécois,2023,346,Gouin,3758.32,50,40,10,3078.32,680,0.2,0.18093190574512016,2023-05-29,0,100
Parti québécois,2023,206,Granby,1665,20,15,5,1215,450,0.25,0.2702702702702703,2023-05-29,0,0
Parti québécois,2023,502,Groulx,2603.33,32,29,3,2363.33,240,0.09375,0.09218961868068971,2023-05-29,0,50
Parti québécois,2023,352,Hochelaga-Maisonneuve,2515,32,28,4,2230,285,0.125,0.11332007952286284,2023-05-29,0,150
Parti québécois,2023,602,Hull,4245,52,48,4,4045,200,0.07692307692307693,0.04711425206124853,2023-05-29,0,475
Parti québécois,2023,216,Huntingdon,855,12,11,1,830,25,0.08333333333333333,0.02923976608187134,2023-05-29,0,100
Parti québécois,2023,210,Iberville,845.33,16,15,1,843.33,2,0.0625,0.0023659399287852,2023-05-29,0,0
Parti québécois,2023,310,Jacques-Cartier,825,10,8,2,625,200,0.2,0.24242424242424243,2023-05-29,0,0
Parti québécois,2023,736,Jean-Lesage,3365,45,35,10,2860,505,0.2222222222222222,0.150074294205052,2023-05-29,0,290
Parti québécois,2023,702,Jean-Talon,10679,139,122,17,9534,1145,0.1223021582733813,0.10721977713269032,2023-05-29,100,750
Parti québécois,2023,364,Jeanne-Mance-Viger,660,8,7,1,560,100,0.125,0.15151515151515152,2023-05-29,0,0
Parti québécois,2023,126,Johnson,2210,32,28,4,2145,65,0.125,0.02941176470588235,2023-05-29,0,120
Parti québécois,2023,570,Joliette,5518.33,80,70,10,4873.33,645,0.125,0.11688318748606916,2023-05-29,0,785
Parti québécois,2023,922,Jonquière,2010,30,24,6,1585,425,0.2,0.21144278606965175,2023-05-29,0,0
Parti québécois,2023,554,L'Assomption,1860,26,21,5,1500,360,0.19230769230769232,0.1935483870967742,2023-05-29,0,0
Parti québécois,2023,720,La Peltrie,1750,23,19,4,1475,275,0.17391304347826086,0.15714285714285714,2023-05-29,0,200
Parti québécois,2023,236,La Pinière,2410,33,27,6,1885,525,0.18181818181818185,0.21784232365145229,2023-05-29,0,45
Parti québécois,2023,232,La Prairie,1865,23,18,5,1540,325,0.21739130434782608,0.1742627345844504,2023-05-29,0,75
Parti québécois,2023,390,LaFontaine,775,11,7,4,525,250,0.3636363636363637,0.3225806451612903,2023-05-29,0,0
Parti québécois,2023,594,Labelle,2410,34,28,6,2025,385,0.17647058823529413,0.15975103734439833,2023-05-29,0,100
Parti québécois,2023,926,Lac-Saint-Jean,1410,24,18,6,1215,195,0.25,0.13829787234042554,2023-05-29,0,15
Parti québécois,2023,244,Laporte,2895,36,31,5,2540,355,0.1388888888888889,0.1226252158894646,2023-05-29,0,400
Parti québécois,2023,344,Laurier-Dorion,2350,27,25,2,2200,150,0.07407407407407407,0.06382978723404255,2023-05-29,0,50
